trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
225,False,"{'a': 0.5, 'e': 0.9747941070689433}",20,0,-74.23678153778546,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
226,False,"{'a': 0.5, 'e': 0.974570513346983}",20,0,-43.52449210131644,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
227,False,"{'a': 0.5, 'e': 0.9743459450545906}",20,0,-55.63741785586088,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.9741204024163344}",35,0,-43.79294232404379,"{0: 27, 1: 3, 2: 4, 3: 1, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.9738938856577568}",30,0,-149.9748781007477,"{0: 17, 1: 0, 2: 11, 3: 1, 4: 1}",0
230,False,"{'a': 0.5, 'e': 0.9736663950053749}",25,0,-170.436115162409,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
231,False,"{'a': 0.5, 'e': 0.9734379306866789}",25,0,-72.39615436064346,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.9732084929301336}",20,0,-49.757366342359845,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.9729780819651762}",25,0,-238.95066047001646,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 5}",0
234,False,"{'a': 0.5, 'e': 0.9727466980222181}",20,0,-98.12694711667328,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
235,False,"{'a': 0.5, 'e': 0.972514341332643}",20,0,-123.78460432219399,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
236,False,"{'a': 0.5, 'e': 0.9722810121288076}",20,0,-68.5032111099662,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
237,False,"{'a': 0.5, 'e': 0.9720467106440411}",20,5,-56.441095603726055,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
238,False,"{'a': 0.5, 'e': 0.971811437112645}",20,0,-99.40403408573412,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
239,False,"{'a': 0.5, 'e': 0.9715751917698927}",25,0,-250.92734064857504,"{0: 12, 1: 1, 2: 5, 3: 3, 4: 4}",0
240,False,"{'a': 0.5, 'e': 0.9713379748520297}",20,0,-81.27757699275458,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.9710997865962726}",20,0,-145.93715470609015,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
242,False,"{'a': 0.5, 'e': 0.97086062724081}",20,2,-30.568862363635716,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.970620497024801}",20,2,-28.985548066947764,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.9703793961883759}",30,0,-107.61831329590649,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.9701373249726354}",30,0,-102.64155445389545,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
246,False,"{'a': 0.5, 'e': 0.9698942836196508}",25,0,-120.7036248273048,"{0: 17, 1: 0, 2: 4, 3: 3, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.9696502723724634}",20,0,-132.13059558234164,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.9694052914750845}",35,0,-154.57183341381824,"{0: 19, 1: 6, 2: 7, 3: 2, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.9691593411724948}",25,0,-108.23933909140257,"{0: 12, 1: 7, 2: 5, 3: 0, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.9689124217106447}",25,0,-85.82912219487798,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.9686645333364537}",20,0,-86.52907764023364,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
252,False,"{'a': 0.5, 'e': 0.9684156762978101}",20,0,-65.49131247340394,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
253,False,"{'a': 0.5, 'e': 0.9681658508435709}",20,8,-75.16130451090406,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 1}",1
254,False,"{'a': 0.5, 'e': 0.9679150572235615}",25,0,-175.27027987382752,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
255,False,"{'a': 0.5, 'e': 0.9676632956885756}",30,0,-87.98926904508471,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.9674105664903746}",25,4,-116.04203599196795,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 2}",1
257,False,"{'a': 0.5, 'e': 0.9671568698816877}",20,0,-154.3100976190658,"{0: 7, 1: 5, 2: 6, 3: 0, 4: 2}",0
258,False,"{'a': 0.5, 'e': 0.9669022061162116}",30,0,-66.83267571935764,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.9666465754486098}",25,12,-72.57976682926687,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 2}",1
260,False,"{'a': 0.5, 'e': 0.9663899781345132}",25,0,-146.04352468348256,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
261,False,"{'a': 0.5, 'e': 0.966132414430519}",25,0,-92.04722298611657,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.9658738845941909}",20,0,-55.59436216749623,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.9656143888840587}",25,0,-157.8831019190049,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
264,False,"{'a': 0.5, 'e': 0.965353927559618}",20,6,-6.088934037413172,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.9650925008813303}",25,0,-121.26050272197286,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
266,False,"{'a': 0.5, 'e': 0.9648301091106221}",30,0,-296.95992931224583,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 5}",0
267,False,"{'a': 0.5, 'e': 0.9645667525098851}",20,7,-36.26670362032588,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
268,False,"{'a': 0.5, 'e': 0.9643024313424761}",30,0,-248.23443675843615,"{0: 16, 1: 3, 2: 5, 3: 2, 4: 4}",0
269,False,"{'a': 0.5, 'e': 0.964037145872716}",30,0,-157.6515771756896,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
270,False,"{'a': 0.5, 'e': 0.9637708963658905}",25,0,-32.19341674033301,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.9635036830882489}",20,0,-147.88713853096561,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.9632355063070045}",25,0,-153.73951680927365,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
273,False,"{'a': 0.5, 'e': 0.962966366290334}",30,0,-67.09701030761924,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.9626962633073776}",25,0,-142.63090075473693,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
275,False,"{'a': 0.5, 'e': 0.962425197628238}",20,0,-135.11115674628772,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
276,False,"{'a': 0.5, 'e': 0.9621531695239809}",20,0,-107.72681371193435,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.9618801792666346}",25,0,-220.21743216440748,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 4}",0
278,False,"{'a': 0.5, 'e': 0.9616062271291891}",30,0,17.591176365925588,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.9613313133855966}",25,0,-166.9405115038833,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
280,False,"{'a': 0.5, 'e': 0.9610554383107709}",35,0,-266.56366864657093,"{0: 16, 1: 3, 2: 9, 3: 5, 4: 2}",0
281,False,"{'a': 0.5, 'e': 0.960778602180587}",20,0,-75.91189869542595,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.9605008052718809}",35,0,-171.2751835271505,"{0: 19, 1: 5, 2: 9, 3: 0, 4: 2}",0
283,False,"{'a': 0.5, 'e': 0.9602220478624496}",25,0,-133.9628783003761,"{0: 12, 1: 2, 2: 8, 3: 3, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.9599423302310505}",25,0,-158.95933547101154,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
285,False,"{'a': 0.5, 'e': 0.9596616526574011}",25,8,-173.12647476676793,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 3}",1
286,False,"{'a': 0.5, 'e': 0.959380015422179}",25,0,-67.5920807367889,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.9590974188070215}",20,0,-87.93586199649035,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.9588138630945251}",25,0,-152.3752021537185,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
289,False,"{'a': 0.5, 'e': 0.9585293485682455}",20,0,-45.17149937700302,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.9582438755126972}",20,0,-98.50223919615712,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
291,False,"{'a': 0.5, 'e': 0.9579574442133532}",30,0,-210.48890184258596,"{0: 18, 1: 5, 2: 2, 3: 1, 4: 4}",0
292,False,"{'a': 0.5, 'e': 0.9576700549566448}",30,0,-203.46131769636042,"{0: 18, 1: 5, 2: 2, 3: 1, 4: 4}",0
293,False,"{'a': 0.5, 'e': 0.9573817080299614}",20,0,-58.87278523817207,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.9570924037216496}",20,0,-78.79728730986031,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.9568021423210139}",25,0,-71.87796004477276,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.9565109241183156}",20,6,-72.42445212562804,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
297,False,"{'a': 0.5, 'e': 0.9562187494047729}",30,0,-72.06262730020666,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
298,False,"{'a': 0.5, 'e': 0.9559256184725605}",35,0,-153.88212597359254,"{0: 23, 1: 5, 2: 3, 3: 2, 4: 2}",0
299,False,"{'a': 0.5, 'e': 0.9556315316148092}",25,0,-107.65478556400059,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.955336489125606}",20,0,-144.47853865789966,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
301,False,"{'a': 0.5, 'e': 0.9550404912999932}",25,0,-256.181069920438,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 5}",0
302,False,"{'a': 0.5, 'e': 0.9547435384339689}",30,0,-144.12915520772728,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
303,False,"{'a': 0.5, 'e': 0.9544456308244855}",20,0,-101.18680351606281,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
304,False,"{'a': 0.5, 'e': 0.9541467687694509}",30,0,-225.20181753566467,"{0: 16, 1: 5, 2: 4, 3: 1, 4: 4}",0
305,False,"{'a': 0.5, 'e': 0.9538469525677271}",20,0,-60.95080480092052,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.9535461825191301}",25,0,-70.81298081753903,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
307,False,"{'a': 0.5, 'e': 0.9532444589244301}",20,0,-137.7878320785111,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
308,False,"{'a': 0.5, 'e': 0.9529417820853506}",25,3,-104.80769327985239,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 2}",1
309,False,"{'a': 0.5, 'e': 0.9526381523045685}",25,0,-40.889061969461345,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
310,False,"{'a': 0.5, 'e': 0.9523335698857134}",30,0,-73.23665261880436,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.9520280351333678}",20,0,-64.60453579249221,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
312,False,"{'a': 0.5, 'e': 0.9517215483530664}",25,0,-188.15884330315288,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 3}",0
313,False,"{'a': 0.5, 'e': 0.9514141098512959}",30,0,-112.66375271925328,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
314,False,"{'a': 0.5, 'e': 0.951105719935495}",20,0,-35.04218496863408,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.9507963789140532}",20,0,-86.50737519155393,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
316,False,"{'a': 0.5, 'e': 0.9504860870963119}",30,0,-125.61375278420441,"{0: 16, 1: 3, 2: 9, 3: 2, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.9501748447925626}",25,0,-85.96984634291398,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
318,False,"{'a': 0.5, 'e': 0.9498626523140478}",25,0,-128.26171399307685,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
319,False,"{'a': 0.5, 'e': 0.9495495099729597}",20,0,-45.834987888516864,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.9492354180824408}",25,14,-53.66961564615291,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
321,False,"{'a': 0.5, 'e': 0.948920376956583}",25,0,-179.06070621600134,"{0: 14, 1: 2, 2: 3, 3: 4, 4: 2}",0
322,False,"{'a': 0.5, 'e': 0.9486043869104273}",25,0,-82.95653968220309,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
323,False,"{'a': 0.5, 'e': 0.9482874482599637}",20,0,-53.43092286404139,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
324,False,"{'a': 0.5, 'e': 0.9479695613221308}",20,0,-201.67122882387235,"{0: 9, 1: 4, 2: 3, 3: 0, 4: 4}",0
325,False,"{'a': 0.5, 'e': 0.9476507264148157}",25,0,-97.3267934704772,"{0: 13, 1: 3, 2: 8, 3: 1, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.9473309438568531}",25,0,-164.6785346503252,"{0: 11, 1: 2, 2: 9, 3: 2, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.9470102139680256}",20,0,-65.86770340753841,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.9466885370690631}",25,0,-73.40723079599935,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.9463659134816423}",20,0,-77.40757319405043,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.946042343528387}",25,0,-84.83224922826393,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
331,False,"{'a': 0.5, 'e': 0.9457178275328669}",20,0,-147.90903075137956,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
332,False,"{'a': 0.5, 'e': 0.9453923658195982}",30,0,-142.50344762030042,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
333,False,"{'a': 0.5, 'e': 0.9450659587140423}",20,0,-20.71520016006633,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
334,False,"{'a': 0.5, 'e': 0.9447386065426066}",20,0,-75.224935545685,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
335,False,"{'a': 0.5, 'e': 0.944410309632643}",20,0,-183.10052830380766,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
336,False,"{'a': 0.5, 'e': 0.9440810683124485}",20,0,-116.47411325892925,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
337,False,"{'a': 0.5, 'e': 0.9437508829112643}",25,3,-19.235710075447795,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.9434197537592759}",30,0,-148.78610341112278,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
339,False,"{'a': 0.5, 'e': 0.9430876811876123}",25,0,-65.25931406510367,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.9427546655283462}",20,0,-79.91308063292556,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.9424207071144931}",25,0,-78.86029388518791,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
342,False,"{'a': 0.5, 'e': 0.9420858062800114}",20,0,-133.49684001953418,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
343,False,"{'a': 0.5, 'e': 0.9417499633598019}",20,0,-118.633337023699,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",1
344,False,"{'a': 0.5, 'e': 0.9414131786897075}",20,0,-137.16401825273502,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
345,False,"{'a': 0.5, 'e': 0.941075452606513}",20,0,-83.51474147902464,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.9407367854479443}",20,0,-175.3008722498242,"{0: 10, 1: 2, 2: 2, 3: 4, 4: 2}",0
347,False,"{'a': 0.5, 'e': 0.9403971775526684}",25,0,-113.47890410441772,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
348,False,"{'a': 0.5, 'e': 0.9400566292602934}",25,7,-163.89737151779136,"{0: 7, 1: 1, 2: 7, 3: 1, 4: 2}",1
349,False,"{'a': 0.5, 'e': 0.9397151409113674}",20,0,-102.08472092875712,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
350,False,"{'a': 0.5, 'e': 0.9393727128473789}",25,0,-160.59237370429582,"{0: 15, 1: 3, 2: 2, 3: 3, 4: 2}",0
351,False,"{'a': 0.5, 'e': 0.9390293454107558}",35,0,-140.17644350808595,"{0: 21, 1: 1, 2: 12, 3: 0, 4: 1}",0
352,False,"{'a': 0.5, 'e': 0.9386850389448655}",20,0,-126.50699733692568,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
353,False,"{'a': 0.5, 'e': 0.9383397937940146}",20,0,-98.12603149908793,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
354,False,"{'a': 0.5, 'e': 0.937993610303448}",20,0,-204.8133773870348,"{0: 7, 1: 3, 2: 4, 3: 4, 4: 2}",0
355,False,"{'a': 0.5, 'e': 0.9376464888193493}",20,0,-130.70677551521086,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
356,False,"{'a': 0.5, 'e': 0.9372984296888399}",30,0,-214.90751487867698,"{0: 17, 1: 3, 2: 4, 3: 3, 4: 3}",0
357,False,"{'a': 0.5, 'e': 0.9369494332599789}",25,1,-53.980401716053635,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.9365994998817627}",20,0,-178.8520529710325,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
359,False,"{'a': 0.5, 'e': 0.9362486299041247}",25,0,-153.9905220735272,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
360,False,"{'a': 0.5, 'e': 0.9358968236779348}",20,0,-75.87316388494625,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
361,False,"{'a': 0.5, 'e': 0.9355440815549994}",20,0,-124.9308537659203,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
362,False,"{'a': 0.5, 'e': 0.9351904038880602}",20,6,-28.981177815459525,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.9348357910307951}",25,0,-200.8957805924788,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
364,False,"{'a': 0.5, 'e': 0.9344802433378168}",25,6,-129.2611597140414,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 1}",1
365,False,"{'a': 0.5, 'e': 0.9341237611646731}",25,0,-79.81099044328808,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.933766344867846}",20,0,-49.774191428630736,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
367,False,"{'a': 0.5, 'e': 0.933407994804752}",20,0,-89.48300547531356,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
368,False,"{'a': 0.5, 'e': 0.9330487113337409}",25,12,-56.16597644764759,"{0: 6, 1: 3, 2: 3, 3: 1, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.9326884948140962}",25,0,-155.85821912390134,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
370,False,"{'a': 0.5, 'e': 0.9323273456060345}",20,0,-98.35970123142664,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
371,False,"{'a': 0.5, 'e': 0.9319652640707048}",25,0,-63.0639549779623,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
372,False,"{'a': 0.5, 'e': 0.9316022505701886}",25,0,-143.371482182353,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
373,False,"{'a': 0.5, 'e': 0.9312383054674996}",25,0,-177.36363984354614,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
374,False,"{'a': 0.5, 'e': 0.9308734291265828}",35,0,-170.41493462024943,"{0: 20, 1: 4, 2: 7, 3: 3, 4: 1}",0
375,False,"{'a': 0.5, 'e': 0.9305076219123143}",30,0,-48.56785957407387,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
376,False,"{'a': 0.5, 'e': 0.9301408841905014}",20,0,-63.421621942642155,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
377,False,"{'a': 0.5, 'e': 0.929773216327882}",20,0,-32.33874010399807,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
378,False,"{'a': 0.5, 'e': 0.9294046186921237}",20,0,-56.13298745075444,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
379,False,"{'a': 0.5, 'e': 0.9290350916518241}",20,0,-158.65001298241904,"{0: 6, 1: 3, 2: 9, 3: 1, 4: 1}",0
380,False,"{'a': 0.5, 'e': 0.9286646355765102}",25,0,-116.36045475041999,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
381,False,"{'a': 0.5, 'e': 0.9282932508366383}",20,0,-127.61201843541036,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
382,False,"{'a': 0.5, 'e': 0.9279209378035927}",20,0,-56.447101915538724,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.9275476968496869}",35,0,-70.92928314020185,"{0: 27, 1: 2, 2: 5, 3: 0, 4: 1}",0
384,False,"{'a': 0.5, 'e': 0.9271735283481612}",20,0,-48.01043700888958,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
385,False,"{'a': 0.5, 'e': 0.9267984326731847}",20,0,-112.10289059523986,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
386,False,"{'a': 0.5, 'e': 0.9264224101998526}",20,0,-153.44433913989172,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 2}",0
387,False,"{'a': 0.5, 'e': 0.9260454613041876}",25,0,-183.5406148658103,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
388,False,"{'a': 0.5, 'e': 0.9256675863631385}",30,0,-106.19917450386633,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
389,False,"{'a': 0.5, 'e': 0.9252887857545801}",25,0,-136.60245945149612,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
390,False,"{'a': 0.5, 'e': 0.9249090598573131}",20,0,-132.10509412501756,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
391,False,"{'a': 0.5, 'e': 0.9245284090510633}",25,11,-44.7228409065076,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.9241468337164814}",20,7,-44.92346679462076,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
393,False,"{'a': 0.5, 'e': 0.9237643342351429}",20,0,-69.60090534912298,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
394,False,"{'a': 0.5, 'e': 0.9233809109895471}",25,0,-142.13222274514567,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
395,False,"{'a': 0.5, 'e': 0.9229965643631173}",20,0,-17.386380285941332,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
396,False,"{'a': 0.5, 'e': 0.9226112947402}",25,0,-181.1039358321173,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
397,False,"{'a': 0.5, 'e': 0.9222251025060648}",25,12,-9.782293692723533,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.9218379880469041}",25,0,-74.00381780708335,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
399,False,"{'a': 0.5, 'e': 0.921449951749832}",20,0,-86.50280266369464,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
400,False,"{'a': 0.5, 'e': 0.9210609940028851}",20,0,-72.72858080497497,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
401,False,"{'a': 0.5, 'e': 0.9206711151950209}",20,4,-104.24253924990153,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 2}",1
402,False,"{'a': 0.5, 'e': 0.9202803157161181}",30,0,-233.13223709930475,"{0: 14, 1: 3, 2: 9, 3: 1, 4: 3}",0
403,False,"{'a': 0.5, 'e': 0.9198885959569765}",20,0,-164.413178982428,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
404,False,"{'a': 0.5, 'e': 0.9194959563093155}",20,11,-8.876139646520706,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.9191023971657747}",20,0,-90.18375359274869,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
406,False,"{'a': 0.5, 'e': 0.9187079189199134}",30,0,-154.82897330606912,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
407,False,"{'a': 0.5, 'e': 0.9183125219662098}",30,0,-83.21320513844644,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
408,False,"{'a': 0.5, 'e': 0.9179162067000607}",20,0,-98.13691649424584,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
