trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
767,False,"{'a': 0.5, 'e': 0.46440419316009157}",20,6,7.951471621864047,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.4639400210916467}",35,0,-34.99503322150666,"{0: 30, 1: 2, 2: 1, 3: 1, 4: 1}",0
769,False,"{'a': 0.5, 'e': 0.4634763129632616}",25,11,-7.717092945849343,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.46301306831122807}",20,8,20.757470868317757,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.4625502866723014}",20,9,20.746562195201832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.4620879675837}",20,6,-3.030277340664557,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.4616261105831047}",30,3,-79.19087390877304,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 2}",1
774,False,"{'a': 0.5, 'e': 0.4611647152086584}",30,8,-9.896325432697504,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
775,False,"{'a': 0.5, 'e': 0.4607037809989658}",20,11,-6.0214304441027675,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.46024330749309256}",20,7,-34.021158143003994,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
777,False,"{'a': 0.5, 'e': 0.4597832942305652}",20,0,-3.729099156404599,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
778,False,"{'a': 0.5, 'e': 0.45932374075137034}",25,7,8.302792913286547,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.4588646465959545}",30,8,-47.12593081220576,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
780,False,"{'a': 0.5, 'e': 0.4584060113052235}",25,5,11.292817292187173,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.45794783442054204}",20,10,-70.45573072829309,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 2}",1
782,False,"{'a': 0.5, 'e': 0.45749011548373314}",25,10,-15.925387597274646,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.4570328540370779}",20,12,-38.88550268936728,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
784,False,"{'a': 0.5, 'e': 0.4565760496233147}",25,10,-4.938112731177793,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.4561197017856392}",30,0,13.62001552372256,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
786,False,"{'a': 0.5, 'e': 0.4556638100677035}",20,0,-79.41598287302854,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
787,False,"{'a': 0.5, 'e': 0.45520837401361586}",20,0,-57.82939584389197,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
788,False,"{'a': 0.5, 'e': 0.45475339316794017}",25,12,-41.584033400225245,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
789,False,"{'a': 0.5, 'e': 0.4542988670756955}",25,5,-31.731903952557715,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
790,False,"{'a': 0.5, 'e': 0.45384479528235583}",20,7,-57.330388311959304,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
791,False,"{'a': 0.5, 'e': 0.4533911773338492}",20,0,-13.49904046118446,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
792,False,"{'a': 0.5, 'e': 0.4529380127765577}",25,12,-18.31331864592231,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
793,False,"{'a': 0.5, 'e': 0.4524853011573167}",25,0,-27.2145941127023,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
794,False,"{'a': 0.5, 'e': 0.45203304202341466}",25,15,16.909400649352474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.4515812349225922}",25,8,-87.04526340109427,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
796,False,"{'a': 0.5, 'e': 0.45112987940304233}",25,11,-8.88301811827715,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.4506789750134095}",20,7,-0.6782838249283483,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.45022852130278923}",20,11,-11.102465039265324,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.44977851782072775}",35,22,12.586486757821456,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.44932896411722156}",20,12,2.966576726519445,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.448879859742717}",20,16,6.995567328215528,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.4484312042481095}",25,4,-0.9837221418359867,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.44798299718474366}",20,0,-32.55932058289414,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
804,False,"{'a': 0.5, 'e': 0.44753523810441237}",25,0,11.693687732594576,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
805,False,"{'a': 0.5, 'e': 0.4470879265593564}",25,5,-9.766947940483707,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.44664106210226434}",20,1,31.40690674803242,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.44619464428627154}",25,0,-85.91612070730761,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
808,False,"{'a': 0.5, 'e': 0.4457486726649602}",25,10,-13.05474249089959,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.4453031467923587}",20,0,6.104496133357173,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
810,False,"{'a': 0.5, 'e': 0.4448580662229411}",25,5,-78.17467116307287,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",1
811,False,"{'a': 0.5, 'e': 0.4444134305116268}",20,13,4.834667404242574,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.44396923921378006}",25,3,-77.12188781547269,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
813,False,"{'a': 0.5, 'e': 0.4435254918852095}",30,11,2.8596345629757574,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.44308218808216776}",20,0,-9.279762871276375,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
815,False,"{'a': 0.5, 'e': 0.4426393273613511}",25,11,-8.586776333950866,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.44219690927989863}",20,0,7.721830783353941,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
817,False,"{'a': 0.5, 'e': 0.4417549333953923}",20,0,-31.21278917916748,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
818,False,"{'a': 0.5, 'e': 0.44131339926585617}",30,17,-31.779025391044456,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
819,False,"{'a': 0.5, 'e': 0.4408723064497561}",25,11,-49.92383873478141,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
820,False,"{'a': 0.5, 'e': 0.44043165450599925}",20,2,18.29531818993963,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.43999144299393356}",25,4,22.32387498081607,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.43955167147334756}",35,21,-9.89211420890879,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.43911233950446965}",25,0,-10.115234206589957,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
824,False,"{'a': 0.5, 'e': 0.4386734466479678}",30,0,-29.461667480316468,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
825,False,"{'a': 0.5, 'e': 0.4382349924649492}",30,0,-71.15763897389637,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
826,False,"{'a': 0.5, 'e': 0.4377969765169596}",20,15,2.7726529702503186,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.437359398365983}",25,6,-82.13255438469179,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 1}",1
828,False,"{'a': 0.5, 'e': 0.43692225757444114}",25,17,-33.3659231357887,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
829,False,"{'a': 0.5, 'e': 0.4364855537051933}",30,0,-49.09474782954819,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
830,False,"{'a': 0.5, 'e': 0.43604928632153556}",30,4,-2.667741434249214,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.43561345498720044}",25,19,9.811208263371336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.43517805926635666}",25,13,-47.25757971241988,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
833,False,"{'a': 0.5, 'e': 0.43474309872360845}",25,16,6.290500901589877,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.4343085729239951}",25,10,-1.1078966810003024,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.4338744814329909}",20,12,8.244630914327738,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.4334408238165043}",25,8,17.45506537976413,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.43300759964087765}",30,0,-28.9128211538403,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
838,False,"{'a': 0.5, 'e': 0.43257480847288665}",25,10,-84.25402354917786,"{0: 6, 1: 1, 2: 7, 3: 1, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.43214244987974026}",20,0,-56.002505636501446,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",1
840,False,"{'a': 0.5, 'e': 0.43171052342907973}",20,0,-38.52785603056877,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
841,False,"{'a': 0.5, 'e': 0.43127902868897855}",20,0,11.631191699429076,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
842,False,"{'a': 0.5, 'e': 0.43084796522794205}",30,14,5.752079617945042,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.43041733261490667}",25,10,2.4681470873674645,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.4299871304192398}",20,6,-26.18727154650587,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.42955735821073915}",25,11,1.452658983233996,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.42912801555963254}",20,0,-47.96439846320068,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
847,False,"{'a': 0.5, 'e': 0.42869910203657724}",20,0,0.9860462842786772,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
848,False,"{'a': 0.5, 'e': 0.4282706172126597}",25,0,-131.096460025315,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
849,False,"{'a': 0.5, 'e': 0.427842560659395}",20,0,-75.19824560585256,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
850,False,"{'a': 0.5, 'e': 0.4274149319487267}",25,2,-6.715935257992024,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.4269877306530259}",35,8,-68.028729094594,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 1}",1
852,False,"{'a': 0.5, 'e': 0.4265609563450914}",20,0,-6.413111242172466,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
853,False,"{'a': 0.5, 'e': 0.4261346085981487}",25,13,-12.56644070496881,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.4257086869858502}",25,18,5.907895697610746,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.42528319108227414}",20,5,-1.1328923465304328,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.42485812046192456}",20,0,-3.3747721512001556,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
857,False,"{'a': 0.5, 'e': 0.4244334746997309}",20,0,14.479440948170778,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
858,False,"{'a': 0.5, 'e': 0.4240092533710473}",20,11,4.326812210974985,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.4235854560516524}",25,13,-38.88861554012356,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
860,False,"{'a': 0.5, 'e': 0.4231620823177488}",35,5,-15.521426309449783,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",1
861,False,"{'a': 0.5, 'e': 0.42273913174596284}",25,0,-16.724816290137518,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
862,False,"{'a': 0.5, 'e': 0.42231660391334386}",20,0,-26.618186839579593,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
863,False,"{'a': 0.5, 'e': 0.4218944983973639}",30,0,9.043465248742038,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
864,False,"{'a': 0.5, 'e': 0.42147281477591764}",30,0,-154.92481056992688,"{0: 20, 1: 2, 2: 3, 3: 3, 4: 2}",0
865,False,"{'a': 0.5, 'e': 0.4210515526273212}",20,0,-41.51339154966183,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
866,False,"{'a': 0.5, 'e': 0.42063071153031245}",35,23,16.433552868279524,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.4202102910640503}",20,16,5.9554038336408475,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.41979029080811425}",25,14,-6.8503722019318065,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.41937071034250395}",20,0,-35.580439747666844,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
870,False,"{'a': 0.5, 'e': 0.418951549247639}",25,10,-37.46586972135844,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.41853280710435814}",20,3,-28.028660101881677,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.41811448349391933}",20,0,23.881620632054467,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
873,False,"{'a': 0.5, 'e': 0.4176965779979988}",25,14,-9.04527801871128,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.41727909019869114}",20,0,13.940562891009144,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
875,False,"{'a': 0.5, 'e': 0.4168620196785084}",25,16,5.626483055623936,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.41644536602038007}",25,0,-32.12583709289119,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
877,False,"{'a': 0.5, 'e': 0.4160291288076525}",25,14,6.13664547625411,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.4156133076240884}",20,4,16.014783690120595,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.4151979020538666}",20,0,-8.499934591674169,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
880,False,"{'a': 0.5, 'e': 0.4147829116815814}",35,18,-22.725444176435524,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.41436833609224244}",20,12,12.70232750330373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.4139541748712741}",20,0,-11.125086918712896,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
883,False,"{'a': 0.5, 'e': 0.41354042760451515}",30,13,-1.3247244409197252,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.4131270938782182}",20,0,-92.55337208161896,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
885,False,"{'a': 0.5, 'e': 0.4127141732790497}",20,2,17.995544458879333,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.41230166539408875}",20,8,6.4543236951746366,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.4118895698108276}",25,0,-11.977492090908598,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
888,False,"{'a': 0.5, 'e': 0.41147788611717057}",20,3,-8.945100841616759,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.41106661390143395}",25,16,-24.148015915948925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
890,False,"{'a': 0.5, 'e': 0.4106557527523455}",30,7,-30.108436420724495,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.410245302259044}",20,7,-26.35188068139267,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
892,False,"{'a': 0.5, 'e': 0.40983526201107895}",25,12,5.354907302111739,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.40942563159841006}",25,3,-32.459793470311695,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.4090164106114069}",20,12,-5.612451020841354,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.40860759864084845}",25,0,-78.4741772842509,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
896,False,"{'a': 0.5, 'e': 0.4081991952779227}",20,0,4.831435106711218,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
897,False,"{'a': 0.5, 'e': 0.4077912001142262}",25,9,-8.508610316211449,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.4073836127417638}",25,2,-39.803645754028075,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
899,False,"{'a': 0.5, 'e': 0.40697643275294815}",25,7,-6.199212855830315,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.4065696597405991}",20,7,2.1937845103081512,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.4061632932979437}",20,0,25.722630964524384,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
902,False,"{'a': 0.5, 'e': 0.40575733301861544}",25,0,-6.138484590018336,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
903,False,"{'a': 0.5, 'e': 0.405351778496654}",20,8,10.921768671699775,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.4049466293265049}",25,3,15.568205567027865,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.4045418851030188}",30,0,-51.93800991732257,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
906,False,"{'a': 0.5, 'e': 0.4041375454214515}",30,9,-104.29848941531824,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 2}",1
907,False,"{'a': 0.5, 'e': 0.4037336098774634}",20,15,-3.098013878790535,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.40333007806711874}",25,0,-54.20564872030948,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
909,False,"{'a': 0.5, 'e': 0.40292694958688574}",20,2,-25.44796138421688,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
910,False,"{'a': 0.5, 'e': 0.40252422403363597}",20,11,8.764653024914852,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.40212190100464373}",20,6,-14.935626520885013,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 0.5, 'e': 0.401719980097586}",20,4,-29.886271795101454,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
913,False,"{'a': 0.5, 'e': 0.4013184609105419}",20,0,-24.442685082614236,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
914,False,"{'a': 0.5, 'e': 0.4009173430419921}",20,9,-32.27352652007872,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
915,False,"{'a': 0.5, 'e': 0.4005166260908188}",25,20,5.189614903429481,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.40011630965630496}",30,10,-7.38147824317843,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.3997163933381341}",20,10,14.704982489423639,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 0.3993168767363899}",25,2,-31.20599368582498,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
919,False,"{'a': 0.5, 'e': 0.39891775945155566}",30,11,-4.633221368002778,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.39851904108451414}",20,10,-36.0970432129202,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
921,False,"{'a': 0.5, 'e': 0.39812072123654696}",20,15,10.132284615024341,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.39772279950933415}",25,0,-117.43707194340993,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
923,False,"{'a': 0.5, 'e': 0.397325275504954}",25,6,-63.05606897279255,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
924,False,"{'a': 0.5, 'e': 0.39692814882588245}",20,6,4.534340905198585,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.39653141907499284}",25,7,20.848340540131264,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.39613508585555535}",30,0,-55.517801220501234,"{0: 23, 1: 0, 2: 5, 3: 2, 4: 0}",0
927,False,"{'a': 0.5, 'e': 0.3957391487712367}",20,0,-16.973224222298203,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
928,False,"{'a': 0.5, 'e': 0.3953436074260998}",20,11,19.878979787411478,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.39494846142460327}",20,10,-10.370393629941884,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.3945537103716011}",20,10,-18.842658040576506,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.3941593538723422}",20,7,-20.846736499197274,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.39376539153247}",25,20,8.80982916632154,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.3933718229580221}",25,14,8.690514125416799,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.39297864775542996}",20,8,10.512681122771362,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.39258586553151836}",30,17,-3.997715537419316,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.39219347589350495}",20,6,-53.642991320105615,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
937,False,"{'a': 0.5, 'e': 0.39180147844900015}",25,0,-9.58362215831645,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.3914098728060065}",25,0,-79.51993881482272,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
939,False,"{'a': 0.5, 'e': 0.3910186585729182}",20,11,3.825854552705575,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.3906278353585211}",20,0,-74.04994275292027,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
941,False,"{'a': 0.5, 'e': 0.39023740277199187}",20,0,9.243879491487712,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
942,False,"{'a': 0.5, 'e': 0.38984736042289797}",25,0,19.467725290476984,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
943,False,"{'a': 0.5, 'e': 0.38945770792119694}",20,2,13.432349281693833,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.3890684448772363}",30,13,-57.35716499156853,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
945,False,"{'a': 0.5, 'e': 0.388679570901753}",20,0,-46.15696735971604,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
946,False,"{'a': 0.5, 'e': 0.38829108560587294}",20,2,25.01136531693418,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.3879029886011109}",35,0,-68.16408556326007,"{0: 26, 1: 3, 2: 5, 3: 0, 4: 1}",0
948,False,"{'a': 0.5, 'e': 0.3875152794993697}",20,0,20.39477804635055,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
949,False,"{'a': 0.5, 'e': 0.38712795791294036}",25,5,-66.56267889120424,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
950,False,"{'a': 0.5, 'e': 0.3867410234545012}",25,0,-18.015541903268577,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
