trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
528,False,"{'a': 0.05, 'e': 0.07136126955638605}",35,13,-5.836921054149788,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
529,False,"{'a': 0.05, 'e': 0.07100535373963698}",20,9,18.700901464641237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.05, 'e': 0.0706512130604296}",20,13,14.351200727056682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.05, 'e': 0.07029883866522844}",30,6,-1.4950947223106832,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 0}",1
532,False,"{'a': 0.05, 'e': 0.06994822174465536}",25,14,21.0299983793411,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.05, 'e': 0.06959935353326901}",20,0,36.41690077474901,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
534,False,"{'a': 0.05, 'e': 0.069252225309346}",20,7,22.080764208731253,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.05, 'e': 0.06890682839466256}",25,9,30.277841981984977,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.05, 'e': 0.06856315415427791}",25,0,32.13016291790271,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
537,False,"{'a': 0.05, 'e': 0.06822119399631812}",25,15,14.205408990419272,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.05, 'e': 0.06788093937176144}",25,11,17.631938025048818,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.05, 'e': 0.06754238177422452}",20,0,28.910679067737778,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
540,False,"{'a': 0.05, 'e': 0.06720551273974976}",20,0,27.159048064023256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
541,False,"{'a': 0.05, 'e': 0.0668703238465938}",20,0,-7.765036555076419,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
542,False,"{'a': 0.05, 'e': 0.06653680671501686}",20,9,-32.24389726380774,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
543,False,"{'a': 0.05, 'e': 0.06620495300707324}",25,14,-1.4161973787219375,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
544,False,"{'a': 0.05, 'e': 0.06587475442640295}",20,8,9.580600005007696,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
545,False,"{'a': 0.05, 'e': 0.06554620271802433}",30,0,29.759922876593986,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
546,False,"{'a': 0.05, 'e': 0.06521928966812753}",20,6,25.51258224971429,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.05, 'e': 0.06489400710386926}",20,0,30.61771324721904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.05, 'e': 0.06457034689316847}",30,12,33.792018749016144,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.05, 'e': 0.06424830094450308}",30,12,24.377751133676067,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.05, 'e': 0.06392786120670757}",20,0,-12.653493538715896,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
551,False,"{'a': 0.05, 'e': 0.0636090196687718}",20,14,-31.36471209528763,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
552,False,"{'a': 0.05, 'e': 0.0632917683596407}",30,7,45.06764659276006,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.05, 'e': 0.06297609934801507}",20,7,25.291724585836178,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.05, 'e': 0.06266200474215315}",25,12,23.020902898477438,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.05, 'e': 0.06234947668967343}",25,15,19.187566110441985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.05, 'e': 0.06203850737735829}",25,4,34.29811016268463,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.05, 'e': 0.06172908903095879}",25,0,23.729974161900177,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
558,False,"{'a': 0.05, 'e': 0.06142121391500013}",20,10,9.212053310672761,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
559,False,"{'a': 0.05, 'e': 0.06111487433258836}",30,10,28.711326661586725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.05, 'e': 0.06081006262521795}",20,10,19.227391949932993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.05, 'e': 0.06050677117258039}",35,8,-3.0066034062372298,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
562,False,"{'a': 0.05, 'e': 0.06020499239237354}",20,0,14.774889336539584,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
563,False,"{'a': 0.05, 'e': 0.05990471874011218}",25,12,-13.7322373522698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
564,False,"{'a': 0.05, 'e': 0.05960594270893937}",30,13,28.593649916614336,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.05, 'e': 0.05930865682943872}",25,0,29.296433562145783,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
566,False,"{'a': 0.05, 'e': 0.05901285366944784}",25,0,11.43557121304121,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
567,False,"{'a': 0.05, 'e': 0.058718525833872284}",35,20,-11.289929086857757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
568,False,"{'a': 0.05, 'e': 0.05842566596450083}",25,0,-16.61094253101233,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
569,False,"{'a': 0.05, 'e': 0.058134266739821465}",20,2,16.179791089040403,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.05, 'e': 0.057844320874838456}",20,0,22.90792931823043,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
571,False,"{'a': 0.05, 'e': 0.05755582112089005}",25,14,7.612485032131836,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.05, 'e': 0.05726876026546736}",35,0,37.610601899053464,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
573,False,"{'a': 0.05, 'e': 0.056983131132034036}",20,12,15.592588259728654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.05, 'e': 0.0566989265798469}",30,13,25.729056078268208,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.05, 'e': 0.05641613950377735}",30,12,16.538072463930764,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
576,False,"{'a': 0.05, 'e': 0.056134762834133725}",25,8,7.040625750205036,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
577,False,"{'a': 0.05, 'e': 0.05585478953648462}",25,19,9.870651507226803,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.05, 'e': 0.05557621261148306}",30,8,42.645406812108526,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.05, 'e': 0.05529902509469138}",25,15,19.55226693868962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.05, 'e': 0.05502322005640723}",30,23,11.385126491611835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.05, 'e': 0.054748790601490266}",30,6,41.078771173587384,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.05, 'e': 0.05447572986918986}",20,14,10.215353559911193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.05, 'e': 0.054204031032973464}",25,0,32.42082360761187,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
584,False,"{'a': 0.05, 'e': 0.05393368730035602}",20,2,31.742810077591844,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.05, 'e': 0.05366469191273011}",30,11,23.93076208305866,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.05, 'e': 0.053397038145197084}",25,17,5.917482510826229,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
587,False,"{'a': 0.05, 'e': 0.05313071930639878}",25,11,27.217052676294614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.05, 'e': 0.05286572873835037}",25,11,28.308057287260176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.05, 'e': 0.05260205981627384}",20,6,20.373834835490108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.05, 'e': 0.05233970594843238}",20,6,15.786061040429823,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.05, 'e': 0.05207866057596569}",25,14,20.695352066977716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.05, 'e': 0.05181891717272583}",20,0,33.474673551468484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.05, 'e': 0.0515604692451142}",20,10,17.029958826525522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.05, 'e': 0.05130331033191911}",25,0,36.754609122389745,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
595,False,"{'a': 0.05, 'e': 0.051047434004154395}",25,0,17.390583500772866,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
596,False,"{'a': 0.05, 'e': 0.0507928338648985}",25,10,23.250084308350957,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.05, 'e': 0.050539503549134696}",25,17,14.25177696612306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.05, 'e': 0.050287436723591865}",20,13,13.785620650781327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.05, 'e': 0.05003662708658628}",30,9,33.317604654263434,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.05, 'e': 0.049787068367863944}",20,5,16.025987239159978,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,11,27.648263531236367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,0,25.988185378767827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",25,8,25.72876341034935,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,0,31.82681102251373,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.0, 'e': 0.0}",25,5,33.333120507775696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,16,16.21339356719902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,5,25.13928800199639,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,12,12.994433545436145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,9,18.606774138438947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,2,34.11436922656525,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
